"id","roomcd","sid","lesson_type","symbol","curriculumcd","rglr_minutes","gmid","period_no","tmid","tid","lesson_date","start_time","r_minutes","end_time","pre_tid","pre_lesson_date","pre_start_time","pre_r_minutes","pre_end_time","chg_status_cd","diff_time","substitute_flg","atd_status_cd","status_info","create_kind_cd","transefer_kind_cd","trn_lesson_date","trn_start_time","trn_r_minutes","trn_end_time","updtime","created_at","updated_at","deleted_at"
"365","110","3","0","レ","102","60",,,,"101","2023-12-27","16:00:00","60","17:00:00","101","2023-12-27","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"366","110","3","0","レ","102","60",,,,"101","2024-01-03","16:00:00","60","17:00:00","101","2024-01-03","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"367","110","3","0","レ","102","60",,,,"101","2024-01-10","16:00:00","60","17:00:00","101","2024-01-10","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"368","110","3","0","レ","102","60",,,,"101","2024-01-17","16:00:00","60","17:00:00","101","2024-01-17","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"369","110","3","0","レ","102","60",,,,"101","2024-01-24","16:00:00","60","17:00:00","101","2024-01-24","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"370","110","3","0","レ","102","60",,,,"101","2024-01-31","16:00:00","60","17:00:00","101","2024-01-31","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"371","110","3","0","レ","102","60",,,,"101","2024-02-07","16:00:00","60","17:00:00","101","2024-02-07","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"372","110","3","0","レ","102","60",,,,"101","2024-02-14","16:00:00","60","17:00:00","101","2024-02-14","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"373","110","3","0","レ","102","60",,,,"101","2024-02-21","16:00:00","60","17:00:00","101","2024-02-21","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"374","110","3","0","レ","102","60",,,,"101","2024-02-28","16:00:00","60","17:00:00","101","2024-02-28","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"375","110","3","0","レ","102","60",,,,"101","2024-03-06","16:00:00","60","17:00:00","101","2024-03-06","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"376","110","3","0","レ","102","60",,,,"101","2024-03-13","16:00:00","60","17:00:00","101","2024-03-13","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"377","110","3","0","レ","102","60",,,,"101","2024-03-20","16:00:00","60","17:00:00","101","2024-03-20","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"378","110","3","0","レ","102","60",,,,"101","2024-03-27","16:00:00","60","17:00:00","101","2024-03-27","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"401","110","4","0","レ","102","60",,,,"101","2022-10-06","17:00:00","60","18:00:00","101","2022-10-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"402","110","4","0","レ","102","60",,,,"101","2022-10-13","17:00:00","60","18:00:00","101","2022-10-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"403","110","4","0","レ","102","60",,,,"101","2022-10-20","17:00:00","60","18:00:00","101","2022-10-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"404","110","4","0","レ","102","60",,,,"101","2022-10-27","17:00:00","60","18:00:00","101","2022-10-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"405","110","4","0","レ","102","60",,,,"101","2022-11-03","17:00:00","60","18:00:00","101","2022-11-03","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"406","110","4","0","レ","102","60",,,,"101","2022-11-10","17:00:00","60","18:00:00","101","2022-11-10","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"407","110","4","0","レ","102","60",,,,"101","2022-11-17","17:00:00","60","18:00:00","101","2022-11-17","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"408","110","4","0","レ","102","60",,,,"101","2022-11-24","17:00:00","60","18:00:00","101","2022-11-24","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"409","110","4","0","レ","102","60",,,,"101","2022-12-01","17:00:00","60","18:00:00","101","2022-12-01","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"410","110","4","0","レ","102","60",,,,"101","2022-12-08","17:00:00","60","18:00:00","101","2022-12-08","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"411","110","4","0","レ","102","60",,,,"101","2022-12-15","17:00:00","60","18:00:00","101","2022-12-15","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"412","110","4","0","レ","102","60",,,,"101","2022-12-22","17:00:00","60","18:00:00","101","2022-12-22","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"413","110","4","0","レ","102","60",,,,"101","2022-12-29","17:00:00","60","18:00:00","101","2022-12-29","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"414","110","4","0","レ","102","60",,,,"101","2023-01-05","17:00:00","60","18:00:00","101","2023-01-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"415","110","4","0","レ","102","60",,,,"101","2023-01-12","17:00:00","60","18:00:00","101","2023-01-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"416","110","4","0","レ","102","60",,,,"101","2023-01-19","17:00:00","60","18:00:00","101","2023-01-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"417","110","4","0","レ","102","60",,,,"101","2023-01-26","17:00:00","60","18:00:00","101","2023-01-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"418","110","4","0","レ","102","60",,,,"101","2023-02-02","17:00:00","60","18:00:00","101","2023-02-02","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"419","110","4","0","レ","102","60",,,,"101","2023-02-09","17:00:00","60","18:00:00","101","2023-02-09","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"420","110","4","0","レ","102","60",,,,"101","2023-02-16","17:00:00","60","18:00:00","101","2023-02-16","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"421","110","4","0","レ","102","60",,,,"101","2023-02-23","17:00:00","60","18:00:00","101","2023-02-23","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"422","110","4","0","レ","102","60",,,,"101","2023-03-02","17:00:00","60","18:00:00","101","2023-03-02","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"423","110","4","0","レ","102","60",,,,"101","2023-03-09","17:00:00","60","18:00:00","101","2023-03-09","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"424","110","4","0","レ","102","60",,,,"101","2023-03-16","17:00:00","60","18:00:00","101","2023-03-16","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"425","110","4","0","レ","102","60",,,,"101","2023-03-23","17:00:00","60","18:00:00","101","2023-03-23","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"426","110","4","0","レ","102","60",,,,"101","2023-03-30","17:00:00","60","18:00:00","101","2023-03-30","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"427","110","4","0","レ","102","60",,,,"101","2023-04-06","17:00:00","60","18:00:00","101","2023-04-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"428","110","4","0","レ","102","60",,,,"101","2023-04-13","17:00:00","60","18:00:00","101","2023-04-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"429","110","4","0","レ","102","60",,,,"101","2023-04-20","17:00:00","60","18:00:00","101","2023-04-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"430","110","4","0","レ","102","60",,,,"101","2023-04-27","17:00:00","60","18:00:00","101","2023-04-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"431","110","4","0","レ","102","60",,,,"101","2023-05-04","17:00:00","60","18:00:00","101","2023-05-04","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"432","110","4","0","レ","102","60",,,,"101","2023-05-11","17:00:00","60","18:00:00","101","2023-05-11","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"433","110","4","0","レ","102","60",,,,"101","2023-05-18","17:00:00","60","18:00:00","101","2023-05-18","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"434","110","4","0","レ","102","60",,,,"101","2023-05-25","17:00:00","60","18:00:00","101","2023-05-25","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"435","110","4","0","レ","102","60",,,,"101","2023-06-01","17:00:00","60","18:00:00","101","2023-06-01","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"436","110","4","0","レ","102","60",,,,"101","2023-06-08","17:00:00","60","18:00:00","101","2023-06-08","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"437","110","4","0","レ","102","60",,,,"101","2023-06-15","17:00:00","60","18:00:00","101","2023-06-15","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"438","110","4","0","レ","102","60",,,,"101","2023-06-22","17:00:00","60","18:00:00","101","2023-06-22","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"439","110","4","0","レ","102","60",,,,"101","2023-06-29","17:00:00","60","18:00:00","101","2023-06-29","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"440","110","4","0","レ","102","60",,,,"101","2023-07-06","17:00:00","60","18:00:00","101","2023-07-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"441","110","4","0","レ","102","60",,,,"101","2023-07-13","17:00:00","60","18:00:00","101","2023-07-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"442","110","4","0","レ","102","60",,,,"101","2023-07-20","17:00:00","60","18:00:00","101","2023-07-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"443","110","4","0","レ","102","60",,,,"101","2023-07-27","17:00:00","60","18:00:00","101","2023-07-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"444","110","4","0","レ","102","60",,,,"101","2023-08-03","17:00:00","60","18:00:00","101","2023-08-03","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"445","110","4","0","レ","102","60",,,,"101","2023-08-10","17:00:00","60","18:00:00","101","2023-08-10","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"446","110","4","0","レ","102","60",,,,"101","2023-08-17","17:00:00","60","18:00:00","101","2023-08-17","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"447","110","4","0","レ","102","60",,,,"101","2023-08-24","17:00:00","60","18:00:00","101","2023-08-24","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"448","110","4","0","レ","102","60",,,,"101","2023-08-31","17:00:00","60","18:00:00","101","2023-08-31","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"449","110","4","0","レ","102","60",,,,"101","2023-09-07","17:00:00","60","18:00:00","101","2023-09-07","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"450","110","4","0","レ","102","60",,,,"101","2023-09-14","17:00:00","60","18:00:00","101","2023-09-14","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"451","110","4","0","レ","102","60",,,,"101","2023-09-21","17:00:00","60","18:00:00","101","2023-09-21","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"452","110","4","0","レ","102","60",,,,"101","2023-09-28","17:00:00","60","18:00:00","101","2023-09-28","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"453","110","4","0","レ","102","60",,,,"101","2023-10-05","17:00:00","60","18:00:00","101","2023-10-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"454","110","4","0","レ","102","60",,,,"101","2023-10-12","17:00:00","60","18:00:00","101","2023-10-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"455","110","4","0","レ","102","60",,,,"101","2023-10-19","17:00:00","60","18:00:00","101","2023-10-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"456","110","4","0","レ","102","60",,,,"101","2023-10-26","17:00:00","60","18:00:00","101","2023-10-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"457","110","4","0","レ","102","60",,,,"101","2023-11-02","17:00:00","60","18:00:00","101","2023-11-02","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"458","110","4","0","レ","102","60",,,,"101","2023-11-09","17:00:00","60","18:00:00","101","2023-11-09","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"459","110","4","0","レ","102","60",,,,"101","2023-11-16","17:00:00","60","18:00:00","101","2023-11-16","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"460","110","4","0","レ","102","60",,,,"101","2023-11-23","17:00:00","60","18:00:00","101","2023-11-23","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"461","110","4","0","レ","102","60",,,,"101","2023-11-30","17:00:00","60","18:00:00","101","2023-11-30","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"462","110","4","0","レ","102","60",,,,"101","2023-12-07","17:00:00","60","18:00:00","101","2023-12-07","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"463","110","4","0","レ","102","60",,,,"101","2023-12-14","17:00:00","60","18:00:00","101","2023-12-14","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"464","110","4","0","レ","102","60",,,,"101","2023-12-21","17:00:00","60","18:00:00","101","2023-12-21","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"465","110","4","0","レ","102","60",,,,"101","2023-12-28","17:00:00","60","18:00:00","101","2023-12-28","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"466","110","4","0","レ","102","60",,,,"101","2024-01-04","17:00:00","60","18:00:00","101","2024-01-04","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"467","110","4","0","レ","102","60",,,,"101","2024-01-11","17:00:00","60","18:00:00","101","2024-01-11","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"468","110","4","0","レ","102","60",,,,"101","2024-01-18","17:00:00","60","18:00:00","101","2024-01-18","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"469","110","4","0","レ","102","60",,,,"101","2024-01-25","17:00:00","60","18:00:00","101","2024-01-25","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"470","110","4","0","レ","102","60",,,,"101","2024-02-01","17:00:00","60","18:00:00","101","2024-02-01","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"471","110","4","0","レ","102","60",,,,"101","2024-02-08","17:00:00","60","18:00:00","101","2024-02-08","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"472","110","4","0","レ","102","60",,,,"101","2024-02-15","17:00:00","60","18:00:00","101","2024-02-15","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"473","110","4","0","レ","102","60",,,,"101","2024-02-22","17:00:00","60","18:00:00","101","2024-02-22","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"474","110","4","0","レ","102","60",,,,"101","2024-02-29","17:00:00","60","18:00:00","101","2024-02-29","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"475","110","4","0","レ","102","60",,,,"101","2024-03-07","17:00:00","60","18:00:00","101","2024-03-07","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"476","110","4","0","レ","102","60",,,,"101","2024-03-14","17:00:00","60","18:00:00","101","2024-03-14","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"477","110","4","0","レ","102","60",,,,"101","2024-03-21","17:00:00","60","18:00:00","101","2024-03-21","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"478","110","4","0","レ","102","60",,,,"101","2024-03-28","17:00:00","60","18:00:00","101","2024-03-28","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"501","110","5","0","レ","102","60",,,,"101","2022-10-03","17:00:00","60","18:00:00","101","2022-10-03","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"502","110","5","0","レ","102","60",,,,"101","2022-10-10","17:00:00","60","18:00:00","101","2022-10-10","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"503","110","5","0","レ","102","60",,,,"101","2022-10-17","17:00:00","60","18:00:00","101","2022-10-17","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"504","110","5","0","レ","102","60",,,,"101","2022-10-24","17:00:00","60","18:00:00","101","2022-10-24","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"505","110","5","0","レ","102","60",,,,"101","2022-10-31","17:00:00","60","18:00:00","101","2022-10-31","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"506","110","5","0","レ","102","60",,,,"101","2022-11-07","17:00:00","60","18:00:00","101","2022-11-07","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"507","110","5","0","レ","102","60",,,,"101","2022-11-14","17:00:00","60","18:00:00","101","2022-11-14","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"508","110","5","0","レ","102","60",,,,"101","2022-11-21","17:00:00","60","18:00:00","101","2022-11-21","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"509","110","5","0","レ","102","60",,,,"101","2022-11-28","17:00:00","60","18:00:00","101","2022-11-28","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"510","110","5","0","レ","102","60",,,,"101","2022-12-05","17:00:00","60","18:00:00","101","2022-12-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"511","110","5","0","レ","102","60",,,,"101","2022-12-12","17:00:00","60","18:00:00","101","2022-12-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"512","110","5","0","レ","102","60",,,,"101","2022-12-19","17:00:00","60","18:00:00","101","2022-12-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"513","110","5","0","レ","102","60",,,,"101","2022-12-26","17:00:00","60","18:00:00","101","2022-12-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"514","110","5","0","レ","102","60",,,,"101","2023-01-02","17:00:00","60","18:00:00","101","2023-01-02","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"515","110","5","0","レ","102","60",,,,"101","2023-01-09","17:00:00","60","18:00:00","101","2023-01-09","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"516","110","5","0","レ","102","60",,,,"101","2023-01-16","17:00:00","60","18:00:00","101","2023-01-16","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"517","110","5","0","レ","102","60",,,,"101","2023-01-23","17:00:00","60","18:00:00","101","2023-01-23","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"518","110","5","0","レ","102","60",,,,"101","2023-01-30","17:00:00","60","18:00:00","101","2023-01-30","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"519","110","5","0","レ","102","60",,,,"101","2023-02-06","17:00:00","60","18:00:00","101","2023-02-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
