"unit_id","unit_category_cd","unit_cd","name","created_at","updated_at","deleted_at"
1301,"0710620","59","日本付近のプレートの動きと震源・火山の分布",,,
1302,"0710620","60","大地の変動と地形",,,
1303,"0710620","61","大地の変動による災害と恵み",,,
1304,"0710699","99","その他",,,
1305,"0410301","01","計算問題",,,
1306,"0410301","02","小数と分数について",,,
1307,"0410301","03","文章題（積が整数となる分数など）",,,
1308,"0410301","04","循環小数",,,
1309,"0410302","01","和差算",,,
1310,"0410302","02","つるかめ算",,,
1311,"0410302","03","分配算",,,
1312,"0410302","04","やり取り算",,,
1313,"0410302","05","比と割合の利用",,,
1314,"0410302","06","消去算",,,
1315,"0410302","07","平均・データの活用",,,
1316,"0410302","08","差集め算",,,
1317,"0410302","09","芋づる算",,,
1318,"0410302","10","年齢算",,,
1319,"0410302","11","集合算",,,
1320,"0410302","12","売買損益",,,
1321,"0410302","13","濃さ",,,
1322,"0410302","14","仕事算",,,
1323,"0410302","15","ニュートン算",,,
1324,"0410302","16","倍数算",,,
1325,"0410302","17","過不足算",,,
1326,"0410302","18","グラフの解析",,,
1327,"0410303","01","数列",,,
1328,"0410303","02","数表",,,
1329,"0410303","03","暦の計算",,,
1330,"0410303","04","植木算",,,
1331,"0410303","05","周期性の利用（循環小数、余り）",,,
1332,"0410303","06","図形の規則性",,,
1333,"0410304","01","数の操作",,,
1334,"0410304","02","勝敗、順位の推理",,,
1335,"0410304","03","席順の推理",,,
1336,"0410304","04","カードの推理",,,
1337,"0410304","05","論理・推理",,,
1338,"0410305","01","並べ方",,,
1339,"0410305","02","組み合わせ",,,
1340,"0410305","03","道順",,,
1341,"0410305","04","塗り分け",,,
1342,"0410305","05","リーグ戦・トーナメント戦",,,
1343,"0410305","06","倍数の見分け方",,,
1344,"0410305","07","図形と場合の数",,,
1345,"0410306","01","速さの表現法",,,
1346,"0410306","02","速さと比",,,
1347,"0410306","03","旅人算",,,
1348,"0410306","04","流水算（エスカレーター、動く歩道）",,,
1349,"0410306","05","通過算",,,
1350,"0410306","06","時計算",,,
1351,"0410306","07","歩幅と歩数",,,
1352,"0410306","08","図形上の点の移動",,,
1353,"0410306","09","グラフの活用",,,
1354,"0410307","01","歩合",,,
1355,"0410307","02","「倍」の求め方",,,
1356,"0410307","03","分配算",,,
1357,"0410307","04","やり取り算",,,
1358,"0410307","05","相当算",,,
1359,"0410307","06","濃さ",,,
1360,"0410307","07","売買損益",,,
1361,"0410307","08","倍数算",,,
1362,"0410307","09","仕事算",,,
1363,"0410307","10","ニュートン算",,,
1364,"0410307","11","消去算",,,
1365,"0410307","12","のべ算",,,
1366,"0410307","13","比の性質",,,
1367,"0410308","01","水量と深さ",,,
1368,"0410308","02","仕切り",,,
1369,"0410308","03","物体を沈める",,,
1370,"0410308","04","容器を傾ける・倒す",,,
1371,"0410308","05","穴を開ける",,,
1372,"0410308","06","グラフの利用",,,
1373,"0410309","01","多角形の性質",,,
1374,"0410309","02","円と正多角形",,,
1375,"0410309","03","円とおうぎ形",,,
1376,"0410309","04","角度、長さ、面積",,,
1377,"0410309","05","点の移動（線対称、点対称）",,,
1378,"0410309","06","平行移動・転がり移動",,,
1379,"0410309","07","辺の比と面積比（相似）",,,
1380,"0410309","08","平面図形と影",,,
1381,"0410309","09","反射",,,
1382,"0410310","01","立方体と直方体",,,
1383,"0410310","02","展開図・展開図の利用",,,
1384,"0410310","03","サイコロ",,,
1385,"0410310","04","角柱・円柱",,,
1386,"0410310","05","角錐・円錐",,,
1387,"0410310","06","表面積・体積",,,
1388,"0410310","07","投影図",,,
1389,"0410310","08","立体図形と影",,,
1390,"0410310","09","正多角形に囲まれた図形",,,
1391,"0410310","10","回転体",,,
1392,"0410310","11","サイコロの目",,,
1393,"0410310","12","切断",,,
1394,"0410310","13","立体図形の性質",,,
1395,"0410311","01","余りの性質",,,
1396,"0410311","02","概数",,,
1397,"0410311","03","倍数・約数",,,
1398,"0410311","04","小数・分数",,,
1399,"0410311","05","素因数分解の利用",,,
1400,"0410311","06","N進法",,,
1401,"0410311","07","整数",,,
1402,"0410311","08","計算",,,
1403,"0410399","99","その他",,,
1404,"0510301","01","計算",,,
1405,"0510301","02","素因数分解",,,
1406,"0510301","03","倍数・約数",,,
1407,"0510301","04","小数・分数",,,
1408,"0510301","05","概数",,,
1409,"0510301","06","余りの性質",,,
1410,"0510301","07","N進法",,,
1411,"0510301","08","整数",,,
1412,"0510302","01","和差算",,,
1413,"0510302","02","つるかめ算",,,
1414,"0510302","03","倍数算",,,
1415,"0510302","04","消去算",,,
1416,"0510302","05","平均・データの活用",,,
1417,"0510302","06","芋づる算",,,
1418,"0510302","07","差集め算",,,
1419,"0510302","08","年齢算",,,
1420,"0510302","09","集合算",,,
1421,"0510302","10","売買損益",,,
1422,"0510302","11","濃さ",,,
1423,"0510302","12","仕事算",,,
1424,"0510302","13","倍数算",,,
1425,"0510302","14","グラフの解析",,,
1426,"0510303","01","数列・数表",,,
1427,"0510303","02","植木算",,,
1428,"0510303","03","周期算",,,
1429,"0510303","04","暦の問題",,,
1430,"0510303","05","図形の規則性",,,
1431,"0510303","06","循環小数",,,
1432,"0510303","07","余りと規則",,,
1433,"0510304","01","推理・論理",,,
1434,"0510304","02","数の操作",,,
1435,"0510304","03","投票",,,
1436,"0510305","01","並べ方",,,
1437,"0510305","02","組み合わせ",,,
1438,"0510305","03","道順",,,
1439,"0510305","04","塗り分け",,,
1440,"0510305","05","リーグ戦",,,
1441,"0510305","06","トーナメント戦",,,
1442,"0510305","07","倍数の見分け方",,,
1443,"0510305","08","図形と場合の数",,,
1444,"0510306","01","速さと比",,,
1445,"0510306","02","旅人算",,,
1446,"0510306","03","流水算（エスカレータ、動く歩道）",,,
1447,"0510306","04","通過算",,,
1448,"0510306","05","時計算",,,
1449,"0510306","06","歩幅と歩数",,,
1450,"0510306","07","図形上の点の移動",,,
1451,"0510306","08","グラフの活用",,,
1452,"0510307","01","歩合",,,
1453,"0510307","02","分配算",,,
1454,"0510307","03","やり取り算",,,
1455,"0510307","04","相当算",,,
1456,"0510307","05","濃さ",,,
1457,"0510307","06","売買損益",,,
1458,"0510307","07","倍数算",,,
1459,"0510307","08","仕事算",,,
1460,"0510307","09","ニュートン算",,,
1461,"0510307","10","消去算",,,
1462,"0510307","11","のべ算",,,
1463,"0510307","12","比の性質",,,
1464,"0510308","01","低面積と水深",,,
1465,"0510308","02","仕切り",,,
1466,"0510308","03","物体を沈める",,,
1467,"0510308","04","容器を傾ける・倒す",,,
1468,"0510308","05","穴を開ける",,,
1469,"0510308","06","グラフの活用",,,
1470,"0510309","01","角度・長さ・面積",,,
1471,"0510309","02","平行移動",,,
1472,"0510309","03","回転移動",,,
1473,"0510309","04","転がり移動",,,
1474,"0510309","05","辺の比と面積比（相似）",,,
1475,"0510309","06","平面図形と影",,,
1476,"0510309","07","反射",,,
1477,"0510309","08","点の移動",,,
1478,"0510310","01","表面積・体積",,,
1479,"0510310","02","展開図・投影図",,,
1480,"0510310","03","回転体",,,
1481,"0510310","04","切断",,,
1482,"0510310","05","最短距離",,,
1483,"0510310","06","立体図形と影",,,
1484,"0510310","07","サイコロの目",,,
1485,"0510310","08","正多角形に囲まれた図形",,,
1486,"0510310","09","立体図形の性質",,,
1487,"0510399","99","その他",,,
1488,"0610301","01","和差算",,,
1489,"0610301","02","つるかめ算",,,
1490,"0610301","03","消去算",,,
1491,"0610301","04","平均・データの活用",,,
1492,"0610301","05","差集め算",,,
1493,"0610301","06","芋づる算",,,
1494,"0610301","07","年齢算",,,
1495,"0610301","08","集合算",,,
1496,"0610301","09","売買損益",,,
1497,"0610301","10","濃さ",,,
1498,"0610301","11","仕事算",,,
1499,"0610301","12","ニュートン算",,,
1500,"0610301","13","倍数算",,,
1501,"0610301","14","過不足算",,,
1502,"0610301","15","グラフの解析",,,
1503,"0610302","01","数列・数表",,,
1504,"0610302","02","植木算",,,
1505,"0610302","03","周期算",,,
1506,"0610302","04","暦の問題",,,
1507,"0610302","05","図形の規則性",,,
1508,"0610302","06","循環小数",,,
1509,"0610302","07","余りと規則",,,
1510,"0610303","01","計算",,,
1511,"0610303","02","概数",,,
1512,"0610303","03","倍数・約数",,,
1513,"0610303","04","小数・分数",,,
1514,"0610303","05","素因数分解の利用",,,
1515,"0610303","06","余りの性質",,,
1516,"0610303","07","N進法",,,
1517,"0610303","08","整数",,,
1518,"0610304","01","推理・論理",,,
1519,"0610304","02","数の操作",,,
1520,"0610304","03","投票",,,
1521,"0610305","01","並べ方",,,
1522,"0610305","02","組み合わせ",,,
1523,"0610305","03","道順",,,
1524,"0610305","04","塗り分け",,,
1525,"0610305","05","リーグ戦",,,
1526,"0610305","06","トーナメント戦",,,
1527,"0610305","07","倍数の見分け方",,,
1528,"0610305","08","図形と場合の数",,,
1529,"0610306","01","速さと比",,,
1530,"0610306","02","旅人算",,,
1531,"0610306","03","流水算（エスカレーター、動く歩道）",,,
1532,"0610306","04","通過算",,,
1533,"0610306","05","時計算",,,
1534,"0610306","06","歩幅と歩数",,,
1535,"0610306","07","図形上の点の移動",,,
1536,"0610306","08","グラフの活用",,,
1537,"0610307","01","歩合",,,
1538,"0610307","02","分配算",,,
1539,"0610307","03","やり取り算",,,
1540,"0610307","04","相当算",,,
1541,"0610307","05","濃さ",,,
1542,"0610307","06","売買損益",,,
1543,"0610307","07","倍数算",,,
1544,"0610307","08","仕事算",,,
1545,"0610307","09","ニュートン算",,,
1546,"0610307","10","消去算",,,
1547,"0610307","11","のべ算",,,
1548,"0610307","12","比の性質",,,
1549,"0610308","01","低面積と水深",,,
1550,"0610308","02","仕切り",,,
1551,"0610308","03","物体を沈める",,,
1552,"0610308","04","容器を傾ける・倒す",,,
1553,"0610308","05","穴を開ける",,,
1554,"0610308","06","グラフの活用",,,
1555,"0610309","01","角度・長さ・面積",,,
1556,"0610309","02","平行移動",,,
1557,"0610309","03","回転移動",,,
1558,"0610309","04","転がり移動",,,
1559,"0610309","05","辺の比と面積比（相似）",,,
1560,"0610309","06","平面図形と影",,,
1561,"0610309","07","反射",,,
1562,"0610309","08","点の移動",,,
1563,"0610309","09","線対称・点対称",,,
1564,"0610310","01","表面積・体積",,,
1565,"0610310","02","展開図・投影図",,,
1566,"0610310","03","回転体",,,
1567,"0610310","04","切断",,,
1568,"0610310","05","最短距離",,,
1569,"0610310","06","立体図形と影",,,
1570,"0610310","07","サイコロの目",,,
1571,"0610310","08","正多角形に囲まれた図形",,,
1572,"0610310","09","立体図形の性質",,,
1573,"0610399","99","その他",,,
1574,"0410401","01","論説文・評論文",,,
1575,"0410401","02","小説文",,,
1576,"0410401","03","随筆文・随想文",,,
1577,"0410402","01","詩",,,
1578,"0410402","02","俳句",,,
1579,"0410402","03","短歌",,,
1580,"0410403","01","漢字・語彙・文法",,,
1581,"0410499","99","その他",,,
1582,"0510401","01","論説文・評論文",,,
1583,"0510401","02","小説文",,,
1584,"0510401","03","随筆文・随想文",,,
1585,"0510402","01","詩",,,
1586,"0510402","02","俳句",,,
1587,"0510402","03","短歌",,,
1588,"0510403","01","漢字・語彙・文法",,,
1589,"0510499","99","その他",,,
1590,"0610401","01","論説文・評論文",,,
1591,"0610401","02","小説文",,,
1592,"0610401","03","随筆文・随想文",,,
1593,"0610402","01","詩",,,
1594,"0610402","02","俳句",,,
1595,"0610402","03","短歌",,,
1596,"0610403","01","漢字・語彙・文法",,,
1597,"0610499","99","その他",,,
1598,"0710401","01","論説文・評論文",,,
1599,"0710401","02","小説文",,,
1600,"0710401","03","随筆文・随想文",,,
1601,"0710402","01","詩",,,
1602,"0710402","02","俳句",,,
1603,"0710402","03","短歌",,,
1604,"0710403","01","漢字・語彙・文法",,,
1605,"0710404","01","古文読解",,,
1606,"0710405","01","単語・語彙・古文の知識",,,
1607,"0710499","99","その他",,,
1608,"0810401","01","論説文・評論文",,,
1609,"0810401","02","小説文",,,
1610,"0810401","03","随筆文・随想文",,,
1611,"0810402","01","詩",,,
1612,"0810402","02","俳句",,,
1613,"0810402","03","短歌",,,
1614,"0810403","01","漢字・語彙・文法",,,
1615,"0810404","01","古文読解",,,
1616,"0810405","01","単語・語彙・古文の知識",,,
1617,"0810499","99","その他",,,
1618,"0910401","01","論説文・評論文",,,
1619,"0910401","02","小説文",,,
1620,"0910401","03","随筆文・随想文",,,
1621,"0910402","01","詩",,,
1622,"0910402","02","俳句",,,
1623,"0910402","03","短歌",,,
1624,"0910403","01","漢字・語彙・文法",,,
1625,"0910404","01","古文読解",,,
1626,"0910405","01","単語・語彙・古文の知識",,,
1627,"0910499","99","その他",,,
1628,"1010401","01","論説文・評論文",,,
1629,"1010401","02","小説文",,,
1630,"1010401","03","随筆文・随想文",,,
1631,"1010402","01","詩",,,
1632,"1010402","02","俳句",,,
1633,"1010402","03","短歌",,,
1634,"1010403","01","漢字・語彙・文法",,,
1635,"1010499","99","その他",,,
1636,"1110401","01","論説文・評論文",,,
1637,"1110401","02","小説文",,,
1638,"1110401","03","随筆文・随想文",,,
1639,"1110402","01","詩",,,
1640,"1110402","02","俳句",,,
1641,"1110402","03","短歌",,,
1642,"1110403","01","漢字・語彙・文法",,,
1643,"1110499","99","その他",,,
1644,"1210401","01","論説文・評論文",,,
1645,"1210401","02","小説文",,,
1646,"1210401","03","随筆文・随想文",,,
1647,"1210402","01","詩",,,
1648,"1210402","02","俳句",,,
1649,"1210402","03","短歌",,,
1650,"1210403","01","漢字・語彙・文法",,,
1651,"1210499","99","その他",,,
1652,"1011201","01","先史の時代",,,
1653,"1011202","01","古代オリエント世界",,,
1654,"1011202","02","ギリシア世界",,,
1655,"1011202","03","ローマ世界",,,
1656,"1011203","01","インドの古代文明",,,
1657,"1011203","02","東南アジアの諸文明",,,
1658,"1011203","03","中国の古典文明",,,
1659,"1011203","04","南北アメリカ文明",,,
1660,"1011204","01","草原の遊牧民とオアシスの定住民",,,
1661,"1011204","02","北方民族の活動と中国の分裂",,,
1662,"1011204","03","東アジア文化圏の形成",,,
1663,"1011205","01","イスラーム世界の形成",,,
1664,"1011205","02","イスラーム世界の発展",,,
1665,"1011205","03","インド・東南アジア・アフリカのイスラーム化",,,
1666,"1011205","04","イスラーム文明の発展",,,
1667,"1011206","01","西ヨーロッパ世界の成立",,,
1668,"1011206","02","東ヨーロッパ世界の成立",,,
1669,"1011206","03","西ヨーロッパ中世世界の変容",,,
1670,"1011206","04","西ヨーロッパの中世文化",,,
1671,"1011207","01","トルコ化とイスラーム化の発展",,,
1672,"1011207","02","東アジア諸地域の自立化",,,
1673,"1011207","03","モンゴルの大帝国",,,
1674,"1011208","01","東アジア世界の動向",,,
1675,"1011208","02","清代の中国と隣接諸地域",,,
1676,"1011208","03","トルコ・イラン世界の展開",,,
1677,"1011208","04","ムガル帝国の隆盛と東南アジア交易の発展",,,
1678,"1011209","01","ヨーロッパ世界の拡大",,,
1679,"1011209","02","ルネサンス",,,
1680,"1011209","03","宗教改革",,,
1681,"1011209","04","ヨーロッパ諸国の抗争と主権国家体制の形成",,,
1682,"1011210","01","重商主義と啓蒙専制主義",,,
1683,"1011210","02","ヨーロッパ諸国の海外進出",,,
1684,"1011210","03","17〜18世紀のヨーロッパの文化と社会",,,
1685,"1011211","01","産業革命",,,
1686,"1011211","02","アメリカ独立戦争",,,
1687,"1011211","03","フランス革命とナポレオン",,,
1688,"1011212","01","ウィーン体制の成立",,,
1689,"1011212","02","ヨーロッパの再編と新統一国家の誕生",,,
1690,"1011212","03","南北アメリカの発展",,,
1691,"1011212","04","19世紀欧米の文化",,,
1692,"1011213","01","オスマン帝国支配の動揺と西アジア地域の変容",,,
1693,"1011213","02","南アジア・東南アジアの植民地化",,,
1694,"1011213","03","東アジアの激動",,,
1695,"1011214","01","帝国主義と列強の展開",,,
1696,"1011214","02","世界分裂と列強対立",,,
1697,"1011214","03","アジア諸地域の改革と民族運動",,,
1698,"1011215","01","第一次世界大戦とロシア革命",,,
1699,"1011215","02","ヴェルサイユ体制下の欧米諸国",,,
1700,"1011215","03","アジア・アフリカ地域の民族運動",,,
1701,"1011215","04","世界恐慌とファシズム諸国の侵略",,,
1702,"1011215","05","第二次世界大戦",,,
1703,"1011216","01","戦後世界秩序の形成とアジア諸地域の独立",,,
1704,"1011216","02","米ソ冷戦の激化と西欧・日本の経済復興",,,
1705,"1011216","03","第三世界の台頭と米・ソの歩み寄り",,,
1706,"1011216","04","石油危機と世界経済の再編",,,
1707,"1011217","01","社会主義世界の変容とグローバリゼーションの発展",,,
1708,"1011217","02","途上国の民主化と独裁政権の動揺",,,
1709,"1011217","03","地域紛争の激化と深刻化する貧困",,,
1710,"1011217","04","現代文明の諸相",,,
1711,"1011299","99","その他",,,
1712,"1111201","01","先史の時代",,,
1713,"1111202","01","古代オリエント世界",,,
1714,"1111202","02","ギリシア世界",,,
1715,"1111202","03","ローマ世界",,,
1716,"1111203","01","インドの古代文明",,,
1717,"1111203","02","東南アジアの諸文明",,,
1718,"1111203","03","中国の古典文明",,,
1719,"1111203","04","南北アメリカ文明",,,
1720,"1111204","01","草原の遊牧民とオアシスの定住民",,,
1721,"1111204","02","北方民族の活動と中国の分裂",,,
1722,"1111204","03","東アジア文化圏の形成",,,
1723,"1111205","01","イスラーム世界の形成",,,
1724,"1111205","02","イスラーム世界の発展",,,
1725,"1111205","03","インド・東南アジア・アフリカのイスラーム化",,,
1726,"1111205","04","イスラーム文明の発展",,,
1727,"1111206","01","西ヨーロッパ世界の成立",,,
1728,"1111206","02","東ヨーロッパ世界の成立",,,
1729,"1111206","03","西ヨーロッパ中世世界の変容",,,
1730,"1111206","04","西ヨーロッパの中世文化",,,
1731,"1111207","01","トルコ化とイスラーム化の発展",,,
1732,"1111207","02","東アジア諸地域の自立化",,,
1733,"1111207","03","モンゴルの大帝国",,,
1734,"1111208","01","東アジア世界の動向",,,
1735,"1111208","02","清代の中国と隣接諸地域",,,
1736,"1111208","03","トルコ・イラン世界の展開",,,
1737,"1111208","04","ムガル帝国の隆盛と東南アジア交易の発展",,,
1738,"1111209","01","ヨーロッパ世界の拡大",,,
1739,"1111209","02","ルネサンス",,,
1740,"1111209","03","宗教改革",,,
1741,"1111209","04","ヨーロッパ諸国の抗争と主権国家体制の形成",,,
1742,"1111210","01","重商主義と啓蒙専制主義",,,
1743,"1111210","02","ヨーロッパ諸国の海外進出",,,
1744,"1111210","03","17〜18世紀のヨーロッパの文化と社会",,,
1745,"1111211","01","産業革命",,,
1746,"1111211","02","アメリカ独立戦争",,,
1747,"1111211","03","フランス革命とナポレオン",,,
1748,"1111212","01","ウィーン体制の成立",,,
1749,"1111212","02","ヨーロッパの再編と新統一国家の誕生",,,
1750,"1111212","03","南北アメリカの発展",,,
1751,"1111212","04","19世紀欧米の文化",,,
1752,"1111213","01","オスマン帝国支配の動揺と西アジア地域の変容",,,
1753,"1111213","02","南アジア・東南アジアの植民地化",,,
1754,"1111213","03","東アジアの激動",,,
1755,"1111214","01","帝国主義と列強の展開",,,
1756,"1111214","02","世界分裂と列強対立",,,
1757,"1111214","03","アジア諸地域の改革と民族運動",,,
1758,"1111215","01","第一次世界大戦とロシア革命",,,
1759,"1111215","02","ヴェルサイユ体制下の欧米諸国",,,
1760,"1111215","03","アジア・アフリカ地域の民族運動",,,
1761,"1111215","04","世界恐慌とファシズム諸国の侵略",,,
1762,"1111215","05","第二次世界大戦",,,
1763,"1111216","01","戦後世界秩序の形成とアジア諸地域の独立",,,
1764,"1111216","02","米ソ冷戦の激化と西欧・日本の経済復興",,,
1765,"1111216","03","第三世界の台頭と米・ソの歩み寄り",,,
1766,"1111216","04","石油危機と世界経済の再編",,,
1767,"1111217","01","社会主義世界の変容とグローバリゼーションの発展",,,
1768,"1111217","02","途上国の民主化と独裁政権の動揺",,,
1769,"1111217","03","地域紛争の激化と深刻化する貧困",,,
1770,"1111217","04","現代文明の諸相",,,
1771,"1111299","99","その他",,,
1772,"1211201","01","先史の時代",,,
1773,"1211202","01","古代オリエント世界",,,
1774,"1211202","02","ギリシア世界",,,
1775,"1211202","03","ローマ世界",,,
1776,"1211203","01","インドの古代文明",,,
1777,"1211203","02","東南アジアの諸文明",,,
1778,"1211203","03","中国の古典文明",,,
1779,"1211203","04","南北アメリカ文明",,,
1780,"1211204","01","草原の遊牧民とオアシスの定住民",,,
1781,"1211204","02","北方民族の活動と中国の分裂",,,
1782,"1211204","03","東アジア文化圏の形成",,,
1783,"1211205","01","イスラーム世界の形成",,,
1784,"1211205","02","イスラーム世界の発展",,,
1785,"1211205","03","インド・東南アジア・アフリカのイスラーム化",,,
1786,"1211205","04","イスラーム文明の発展",,,
1787,"1211206","01","西ヨーロッパ世界の成立",,,
1788,"1211206","02","東ヨーロッパ世界の成立",,,
1789,"1211206","03","西ヨーロッパ中世世界の変容",,,
1790,"1211206","04","西ヨーロッパの中世文化",,,
1791,"1211207","01","トルコ化とイスラーム化の発展",,,
1792,"1211207","02","東アジア諸地域の自立化",,,
1793,"1211207","03","モンゴルの大帝国",,,
1794,"1211208","01","東アジア世界の動向",,,
1795,"1211208","02","清代の中国と隣接諸地域",,,
1796,"1211208","03","トルコ・イラン世界の展開",,,
1797,"1211208","04","ムガル帝国の隆盛と東南アジア交易の発展",,,
1798,"1211209","01","ヨーロッパ世界の拡大",,,
1799,"1211209","02","ルネサンス",,,
1800,"1211209","03","宗教改革",,,
1801,"1211209","04","ヨーロッパ諸国の抗争と主権国家体制の形成",,,
1802,"1211210","01","重商主義と啓蒙専制主義",,,
1803,"1211210","02","ヨーロッパ諸国の海外進出",,,
1804,"1211210","03","17〜18世紀のヨーロッパの文化と社会",,,
1805,"1211211","01","産業革命",,,
1806,"1211211","02","アメリカ独立戦争",,,
1807,"1211211","03","フランス革命とナポレオン",,,
1808,"1211212","01","ウィーン体制の成立",,,
1809,"1211212","02","ヨーロッパの再編と新統一国家の誕生",,,
1810,"1211212","03","南北アメリカの発展",,,
1811,"1211212","04","19世紀欧米の文化",,,
1812,"1211213","01","オスマン帝国支配の動揺と西アジア地域の変容",,,
1813,"1211213","02","南アジア・東南アジアの植民地化",,,
1814,"1211213","03","東アジアの激動",,,
1815,"1211214","01","帝国主義と列強の展開",,,
1816,"1211214","02","世界分裂と列強対立",,,
1817,"1211214","03","アジア諸地域の改革と民族運動",,,
1818,"1211215","01","第一次世界大戦とロシア革命",,,
1819,"1211215","02","ヴェルサイユ体制下の欧米諸国",,,
1820,"1211215","03","アジア・アフリカ地域の民族運動",,,
1821,"1211215","04","世界恐慌とファシズム諸国の侵略",,,
1822,"1211215","05","第二次世界大戦",,,
1823,"1211216","01","戦後世界秩序の形成とアジア諸地域の独立",,,
1824,"1211216","02","米ソ冷戦の激化と西欧・日本の経済復興",,,
1825,"1211216","03","第三世界の台頭と米・ソの歩み寄り",,,
1826,"1211216","04","石油危機と世界経済の再編",,,
1827,"1211217","01","社会主義世界の変容とグローバリゼーションの発展",,,
1828,"1211217","02","途上国の民主化と独裁政権の動揺",,,
1829,"1211217","03","地域紛争の激化と深刻化する貧困",,,
1830,"1211217","04","現代文明の諸相",,,
1831,"1211299","99","その他",,,
1832,"1011301","01","文化の始まり",,,
1833,"1011301","02","農耕社会の成立",,,
1834,"1011301","03","古墳とヤマト政権",,,
1835,"1011302","01","飛鳥の朝廷",,,
1836,"1011302","02","律令国家への道",,,
1837,"1011302","03","平城京の時代",,,
1838,"1011302","04","天平文化",,,
1839,"1011302","05","平安王朝の形成",,,
1840,"1011303","01","摂関政治",,,
1841,"1011303","02","国風文化",,,
1842,"1011303","03","地方政治の展開と武士",,,
1843,"1011304","01","院政と平氏の台頭",,,
1844,"1011304","02","鎌倉幕府の成立",,,
1845,"1011304","03","武士の社会",,,
1846,"1011304","04","蒙古襲来と幕府の衰退",,,
1847,"1011304","05","鎌倉文化",,,
1848,"1011305","01","室町幕府の成立",,,
1849,"1011305","02","幕府の衰退と庶民の台頭",,,
1850,"1011305","03","室町文化",,,
1851,"1011305","04","戦国大名の登場",,,
1852,"1011306","01","織豊政権",,,
1853,"1011306","02","桃山文化",,,
1854,"1011306","03","幕藩体制の成立",,,
1855,"1011306","04","幕藩体制の構造",,,
1856,"1011307","01","幕政の安定",,,
1857,"1011307","02","経済の発展",,,
1858,"1011307","03","元禄文化",,,
1859,"1011308","01","幕政の改革",,,
1860,"1011308","02","宝暦・天明期の文化",,,
1861,"1011308","03","幕府の衰退と近代への道",,,
1862,"1011308","04","化政文化",,,
1863,"1011309","01","開国と幕末の動乱",,,
1864,"1011309","02","明治維新と富国強兵",,,
1865,"1011309","03","立憲国家の成立と日清戦争",,,
1866,"1011309","04","日露戦争と国際関係",,,
1867,"1011309","05","近代産業の発展",,,
1868,"1011309","06","近代文化の発達",,,
1869,"1011310","01","第一次世界大戦と日本",,,
1870,"1011310","02","ワシントン体制",,,
1871,"1011310","03","恐慌の時代",,,
1872,"1011310","04","軍部の台頭",,,
1873,"1011310","05","第二次世界大戦",,,
1874,"1011311","01","占領と改革",,,
1875,"1011311","02","冷戦の開始と講和",,,
1876,"1011312","01","55年体制",,,
1877,"1011312","02","経済復興から高度成長へ",,,
1878,"1011313","01","経済大国への道",,,
1879,"1011313","02","冷戦終結と日本社会の変容",,,
1880,"1011399","99","その他",,,
1881,"1111301","01","文化の始まり",,,
1882,"1111301","02","農耕社会の成立",,,
1883,"1111301","03","古墳とヤマト政権",,,
1884,"1111302","01","飛鳥の朝廷",,,
1885,"1111302","02","律令国家への道",,,
1886,"1111302","03","平城京の時代",,,
1887,"1111302","04","天平文化",,,
1888,"1111302","05","平安王朝の形成",,,
1889,"1111303","01","摂関政治",,,
1890,"1111303","02","国風文化",,,
1891,"1111303","03","地方政治の展開と武士",,,
1892,"1111304","01","院政と平氏の台頭",,,
1893,"1111304","02","鎌倉幕府の成立",,,
1894,"1111304","03","武士の社会",,,
1895,"1111304","04","蒙古襲来と幕府の衰退",,,
1896,"1111304","05","鎌倉文化",,,
1897,"1111305","01","室町幕府の成立",,,
1898,"1111305","02","幕府の衰退と庶民の台頭",,,
1899,"1111305","03","室町文化",,,
1900,"1111305","04","戦国大名の登場",,,
1901,"1111306","01","織豊政権",,,
1902,"1111306","02","桃山文化",,,
1903,"1111306","03","幕藩体制の成立",,,
1904,"1111306","04","幕藩体制の構造",,,
1905,"1111307","01","幕政の安定",,,
1906,"1111307","02","経済の発展",,,
1907,"1111307","03","元禄文化",,,
1908,"1111308","01","幕政の改革",,,
1909,"1111308","02","宝暦・天明期の文化",,,
1910,"1111308","03","幕府の衰退と近代への道",,,
1911,"1111308","04","化政文化",,,
1912,"1111309","01","開国と幕末の動乱",,,
1913,"1111309","02","明治維新と富国強兵",,,
1914,"1111309","03","立憲国家の成立と日清戦争",,,
1915,"1111309","04","日露戦争と国際関係",,,
1916,"1111309","05","近代産業の発展",,,
1917,"1111309","06","近代文化の発達",,,
1918,"1111310","01","第一次世界大戦と日本",,,
1919,"1111310","02","ワシントン体制",,,
1920,"1111310","03","恐慌の時代",,,
1921,"1111310","04","軍部の台頭",,,
1922,"1111310","05","第二次世界大戦",,,
1923,"1111311","01","占領と改革",,,
1924,"1111311","02","冷戦の開始と講和",,,
1925,"1111312","01","55年体制",,,
1926,"1111312","02","経済復興から高度成長へ",,,
1927,"1111313","01","経済大国への道",,,
1928,"1111313","02","冷戦終結と日本社会の変容",,,
1929,"1111399","99","その他",,,
1930,"1211301","01","文化の始まり",,,
1931,"1211301","02","農耕社会の成立",,,
1932,"1211301","03","古墳とヤマト政権",,,
1933,"1211302","01","飛鳥の朝廷",,,
1934,"1211302","02","律令国家への道",,,
1935,"1211302","03","平城京の時代",,,
1936,"1211302","04","天平文化",,,
1937,"1211302","05","平安王朝の形成",,,
1938,"1211303","01","摂関政治",,,
1939,"1211303","02","国風文化",,,
